SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQuality,LocalAmenities,TransportAccess,Fireplace,Garage,Floors,Windows,PreviousSalePrice,HouseColor_Green,HouseColor_Red,HouseColor_White,HouseColor_Yellow,IsLuxury
550.7,1.554924069,4,382.35,12.08,6.22,12.73,7.55,88.78,1.92,1.29,6.69,8.14,0,0,1,17,21940.25647,False,False,False,True,0
1084.8,1.462755618,2,991.96,35.06,6.1,9.49,22.72,88.64,2.41,2.5,9.23,4.15,0,0,1,19,16230.19038,False,False,False,False,0
1127.89,3.08952377,4,511.23,56.71,9.26,60.94,21.87,91.94,1.15,6.06,0.27,2.16,1,0,2,43,325309.6099,False,False,False,False,1
1381.63,2.11025333,3,341.09,15.09,6.94,56.91,7.33,93.93,1.67,6.82,10.0,7.33,0,0,1,25,362307.5043,False,False,False,False,0
550.0,2.852364145,4,696.95,43.1,8.32,58.71,19.56,88.64,1.26,4.9,5.59,5.61,0,0,2,36,350200.3367,False,False,False,False,0
550.0,1.0,2,272.42,8.17,9.28,24.19,22.25,99.9,1.06,7.58,4.87,4.71,1,1,1,18,30841.13558,False,False,False,False,0
936.15,2.26227244,3,239.11,42.81,4.53,83.9,22.6,94.01,1.37,5.24,5.65,6.28,0,1,1,20,338429.1076,False,False,True,False,1
1224.29,1.0,4,613.42,17.02,4.78,66.92,0.96,79.75,2.24,4.57,5.36,6.32,0,1,1,11,277964.2556,False,True,False,False,1
1329.39,1.767440629,4,14.21,18.95,4.98,54.14,33.12,97.14,1.16,4.93,8.51,5.71,0,1,1,9,540038.6407,False,False,True,False,1
1868.73,2.284886684,3,455.84,51.17,5.86,97.31,3.13,89.24,1.81,6.4,6.46,7.88,0,0,2,26,312288.1707,True,False,False,False,1
678.79,1.545631325,2,371.5,12.69,6.36,87.35,27.32,89.42,1.25,0.54,4.19,4.5,0,0,1,22,5200.578812,False,False,False,True,0
1050.59,1.443374519,4,523.89,53.12,7.82,6.58,29.15,99.26,2.01,5.97,0.98,2.59,1,1,1,17,145556.6898,False,True,False,False,0
550.0,1.939261818,3,805.51,42.01,8.24,92.68,36.52,93.92,1.59,3.62,10.0,5.82,0,0,2,50,161244.5908,False,True,False,False,1
907.46,2.572705307,4,312.55,34.28,7.75,24.74,6.2,99.45,1.6,6.59,9.99,7.51,0,1,2,30,232930.0119,True,False,False,False,1
1348.09,1.846979571,5,826.76,6.09,7.08,15.98,21.92,91.93,1.55,6.72,8.57,6.38,0,0,2,14,599514.9409,False,False,False,True,1
1114.83,2.359199828,5,315.97,17.94,7.03,62.92,8.29,98.47,1.96,5.14,6.34,6.43,1,0,1,6,455141.6568,False,False,True,False,0
1555.84,1.0,3,280.54,43.66,7.83,42.56,19.35,94.3,1.46,4.29,6.78,6.6,1,0,1,20,214773.8382,False,False,False,True,1
550.0,2.602688958,3,446.33,4.31,4.73,36.66,38.23,99.44,1.62,3.73,8.1,3.86,0,0,1,9,223898.5655,False,True,False,False,0
1004.32,1.224511224,4,760.44,42.14,4.85,16.48,2.72,88.95,1.65,3.27,5.45,4.42,1,1,1,8,321353.8058,True,False,False,False,1
1393.96,3.552416502,4,380.47,2.57,8.94,96.03,10.93,87.79,0.9,2.72,4.54,4.31,1,0,1,23,489161.6802,False,False,False,False,1
839.18,2.660031304,3,39.77,38.71,9.63,64.93,24.34,97.07,1.05,5.53,7.42,3.13,0,0,1,14,331133.4232,True,False,False,False,1
1090.75,2.419598447,3,534.13,28.53,8.05,24.56,31.58,97.55,0.83,3.18,6.78,8.43,0,0,2,17,295073.4578,False,True,False,False,1
550.0,3.275021981,2,492.09,9.62,8.5,86.06,21.59,95.32,1.99,4.85,5.71,5.92,0,0,1,17,171065.8476,False,True,False,False,1
1194.4,1.880675455,4,145.74,25.85,6.52,106.45,2.8,96.07,1.95,6.75,8.26,8.41,0,0,2,23,268462.3843,False,False,False,True,1
839.48,2.157531611,4,279.98,19.65,5.5,96.64,48.28,89.24,0.56,4.72,9.42,7.57,0,1,2,30,317937.2615,False,True,False,False,1
910.32,4.235249937,2,929.41,54.3,6.76,35.15,21.17,89.69,1.86,7.56,8.29,7.5,0,1,1,22,383706.6224,False,True,False,False,1
1035.05,3.361478132,3,682.49,37.69,8.58,32.02,0.14,81.43,1.48,6.8,9.32,4.19,0,1,2,39,383902.1631,True,False,False,False,1
693.68,2.613090229,5,737.8,44.94,7.33,70.06,14.88,90.28,2.21,6.73,6.6,6.19,1,0,1,8,432136.0664,False,False,False,False,1
870.2,1.0,3,287.22,37.28,6.23,104.82,25.96,92.34,1.79,6.87,7.61,3.05,0,0,1,27,134464.5999,False,True,False,False,1
910.77,3.300036988,2,412.71,6.48,8.37,13.11,8.79,94.99,2.2,3.72,7.61,7.71,0,1,1,20,202406.4103,False,False,True,False,0
614.09,1.0,4,522.41,50.68,4.37,30.04,7.57,88.72,1.66,5.93,2.05,6.48,0,0,2,20,180602.2002,True,False,False,False,0
1396.11,2.189083886,3,149.42,46.15,6.06,63.25,29.82,96.07,1.48,4.97,8.68,3.41,0,1,1,18,279610.689,False,True,False,False,0
780.23,4.473925186,3,47.61,48.52,5.77,37.34,27.49,92.44,1.33,5.87,3.65,7.64,0,0,2,41,424679.6529,True,False,False,False,1
1344.89,1.193792459,2,102.77,14.53,7.67,82.25,17.88,91.66,2.65,1.78,7.05,4.61,0,1,1,12,68342.28086,False,False,False,True,1
976.39,2.011397301,2,292.84,66.65,5.81,20.97,40.99,99.9,1.8,6.22,4.42,4.22,0,1,1,19,218690.8488,False,False,False,False,0
550.0,2.139813931,2,650.06,63.47,5.44,98.5,21.86,95.43,1.04,2.23,5.67,7.1,0,1,1,13,39694.68448,False,False,False,False,0
1313.64,3.112871035,3,761.28,26.27,10.0,19.15,8.72,96.97,1.35,5.6,10.0,10.0,1,0,1,17,460623.2989,False,False,False,True,1
1359.74,4.066257231,3,15.23,11.51,6.75,54.11,1.83,96.67,0.23,7.68,9.96,8.09,1,0,1,16,938591.8984,True,False,False,False,1
1488.74,4.633644269,2,7.24,18.6,7.62,50.35,0.32,99.8,2.32,8.52,9.19,8.53,1,0,2,27,557230.945,False,True,False,False,0
1561.19,3.092382168,1,471.66,31.38,6.13,17.27,16.28,99.9,1.33,7.27,6.81,9.14,1,1,1,15,445003.5571,False,False,False,False,1
610.18,1.0,3,323.85,39.15,6.47,64.11,48.7,94.75,1.42,3.99,3.41,3.15,1,1,1,8,138455.4232,False,False,True,False,0
550.0,1.766617348,2,453.98,35.2,4.59,41.17,3.57,92.79,1.47,3.61,6.98,5.33,0,1,1,12,102507.2959,False,False,True,False,1
1336.16,2.244199193,3,398.12,49.95,5.98,78.26,29.79,93.74,0.97,5.68,7.07,7.61,0,0,2,17,186866.9714,False,False,False,True,1
1659.19,1.527864122,3,719.3,13.26,8.86,11.22,32.25,96.59,1.64,7.22,1.86,2.41,0,0,1,8,226521.1434,True,False,False,False,1
1196.63,2.395706745,3,609.7,31.65,7.43,21.38,20.32,99.9,1.05,5.85,3.48,7.77,1,0,1,23,268724.3436,False,False,False,True,0
1927.22,3.031705849,5,321.12,1.8,8.45,11.62,21.65,97.7,0.8,9.08,9.67,5.28,0,0,1,16,601819.0328,False,False,True,False,1
550.0,1.0,4,347.77,56.08,8.13,76.54,40.98,88.46,1.55,1.01,4.62,3.89,0,0,1,16,65943.93666,True,False,False,False,0
1670.89,3.533836205,2,272.95,47.21,6.99,32.07,22.69,97.78,1.7,6.37,10.0,5.0,0,1,1,14,449468.0738,False,True,False,False,1
550.0,2.195009864,2,827.99,37.23,7.79,53.68,14.52,92.54,0.85,5.55,3.79,8.26,1,1,1,12,16312.46198,False,True,False,False,0
550.0,3.509578535,3,683.43,6.52,10.0,99.07,31.77,99.9,1.27,6.06,1.51,6.5,0,0,2,22,131526.127,False,False,False,False,0
912.71,1.0,2,203.05,0.13,8.33,119.1,19.83,97.31,2.31,6.04,5.07,6.07,0,0,1,12,69504.38807,False,True,False,False,0
899.53,2.985726622,3,328.43,4.05,9.92,27.81,16.74,93.74,0.62,5.61,9.12,8.23,0,0,2,50,279262.1358,False,False,False,False,1
1083.57,4.250023981,3,457.59,54.52,5.28,76.53,42.93,93.53,1.44,6.75,6.88,3.38,0,0,1,12,455652.1096,True,False,False,False,1
1164.7,1.687716263,1,444.84,35.25,4.79,41.21,39.52,99.37,1.84,4.73,3.7,0.17,0,0,1,18,130220.5122,False,False,False,True,0
1581.07,2.466800168,3,278.44,18.84,8.18,12.89,12.37,89.06,0.01,4.68,9.55,5.44,0,1,1,17,502068.2341,False,False,True,False,1
958.49,4.833488876,5,484.08,31.51,10.0,45.18,19.78,98.96,1.01,7.85,9.09,7.33,1,0,1,13,577575.4605,False,False,False,False,1
1133.59,3.42562305,2,522.6,38.98,4.78,7.97,5.94,93.59,1.47,5.24,1.07,4.7,0,1,1,18,274455.7547,False,False,False,False,1
876.31,2.557324273,3,600.38,30.62,7.42,0.85,19.86,88.77,1.44,6.58,9.46,9.35,0,0,1,7,246716.1749,False,True,False,False,0
1463.33,1.667868234,3,293.14,40.32,4.25,93.99,33.6,93.25,1.79,2.09,9.17,7.39,1,1,1,13,290579.067,False,False,False,True,0
550.0,1.0,3,108.1,72.88,4.81,105.65,10.26,85.66,2.24,2.18,10.0,5.55,1,0,2,17,123963.222,False,False,True,False,0
1976.75,3.505000706,3,545.12,15.31,8.21,89.54,41.64,99.25,2.14,8.33,7.54,6.66,0,1,1,13,522270.3372,False,True,False,False,0
550.0,1.0,4,578.78,35.07,6.92,109.14,23.58,93.76,2.22,4.23,0.44,5.82,0,0,1,19,130052.3209,False,False,True,False,1
1115.97,1.923727113,5,443.06,20.35,7.28,48.01,28.38,93.12,3.15,4.01,3.06,4.15,1,0,1,11,518092.7938,False,False,True,False,0
1117.44,1.267513421,3,654.84,31.69,7.04,84.53,28.75,92.97,2.01,2.41,1.75,3.06,0,0,2,10,117076.4938,False,False,False,True,0
1236.63,1.562501373,3,172.51,56.61,8.75,54.74,23.83,94.2,1.3,1.35,5.24,3.3,0,0,2,14,18845.7774,True,False,False,False,0
701.55,3.072413326,4,1113.83,43.68,9.02,11.83,3.95,98.21,1.28,4.7,3.89,5.66,1,0,1,15,389339.7582,False,True,False,False,1
920.33,1.193042219,4,1027.77,42.05,7.61,31.85,49.89,88.62,2.16,0.49,5.1,5.23,0,0,1,8,114956.8779,False,False,True,False,0
550.0,1.0,3,704.41,36.77,5.34,62.22,27.25,98.87,1.55,3.78,0.11,0.54,1,0,1,16,30448.20546,False,False,False,False,0
1621.94,2.555138548,2,876.87,34.41,5.88,56.36,3.46,89.23,2.22,7.46,10.0,6.83,0,0,1,19,295616.5361,False,False,True,False,0
1506.08,2.388027694,4,705.39,39.94,10.0,8.5,1.87,96.7,0.66,6.7,10.0,10.0,0,0,1,17,549578.3839,True,False,False,False,1
1181.63,1.41559203,4,512.76,59.36,5.35,42.98,0.06,91.87,1.99,4.26,5.01,6.73,0,1,1,13,284510.0905,False,False,False,False,1
550.0,2.038451773,3,398.35,9.77,9.17,59.07,8.78,95.27,1.76,4.45,6.89,5.85,0,0,2,25,178287.176,False,False,False,False,0
1245.26,1.842217854,1,116.53,51.9,6.72,69.73,1.5,91.22,2.29,4.96,2.35,6.18,0,0,1,18,89342.32242,False,False,False,False,1
1211.73,2.227487662,3,516.89,21.83,9.08,38.15,25.04,90.16,1.58,6.11,2.81,6.45,0,0,1,18,320437.5681,False,False,True,False,1
1447.9,3.064001252,3,353.04,26.63,7.65,2.97,23.98,89.82,1.91,6.72,5.54,7.79,0,0,2,40,748499.3934,False,True,False,False,1
1877.32,1.150800222,4,419.72,33.74,7.77,7.47,18.95,86.71,0.88,4.08,5.17,0.53,0,0,2,24,375468.1759,False,False,False,True,1
550.0,1.757506202,2,585.58,53.2,1.86,87.99,29.27,90.96,2.1,2.41,5.25,4.69,1,0,1,16,222944.1492,False,True,False,False,1
1482.32,2.723281068,2,596.92,34.22,5.07,87.19,33.43,95.66,1.4,6.67,5.28,6.13,0,1,1,14,215992.0587,False,False,False,False,1
972.21,1.150656826,3,769.51,8.14,7.23,47.5,10.11,96.21,1.1,0.95,5.8,5.02,0,1,1,21,91492.72867,False,False,True,False,0
853.04,1.194545266,1,203.06,31.06,3.65,110.9,15.72,93.72,2.59,3.1,2.81,3.28,0,1,1,18,182447.773,False,True,False,False,1
1230.22,2.213007181,4,91.7,4.6,7.14,48.75,18.29,95.95,1.8,6.76,7.15,4.11,1,0,1,4,282142.1362,True,False,False,False,0
1027.26,1.0,3,714.71,32.25,5.01,6.05,20.45,99.9,2.62,3.25,5.79,5.45,0,1,1,20,17712.26144,False,False,False,False,0
1775.61,2.988005262,2,506.02,1.75,6.92,47.77,11.26,93.0,1.76,5.33,7.32,5.6,0,0,2,49,332891.0632,False,False,False,False,1
722.71,1.0,3,701.84,8.39,7.79,59.63,18.78,97.56,2.14,3.98,5.94,9.21,0,0,1,12,136719.3674,True,False,False,False,0
857.78,2.751950305,3,615.54,27.79,3.42,25.63,12.94,94.34,1.18,3.7,4.39,6.87,1,1,1,9,282915.8867,False,False,False,True,0
942.58,1.785692077,3,1014.41,65.54,6.83,7.42,2.07,89.79,1.13,6.1,10.0,7.18,1,0,1,1,178890.6482,False,False,False,True,0
1277.39,1.0,3,350.4,66.94,8.88,26.85,4.53,99.9,1.25,4.78,8.13,10.0,0,1,1,18,256113.5839,False,False,True,False,0
550.0,1.572007663,3,332.98,68.79,6.17,51.46,22.46,96.61,1.29,3.5,4.63,4.26,0,1,1,20,62957.37851,True,False,False,False,0
1281.8,3.396545189,3,858.82,50.4,7.34,85.11,2.22,90.12,1.15,8.09,7.9,4.57,0,0,1,11,487583.0329,False,False,False,True,1
936.49,2.134540981,2,379.33,56.26,6.59,46.35,22.26,99.9,1.04,7.27,9.3,9.07,1,1,2,24,314636.3225,False,False,False,False,1
1838.44,1.0,3,366.11,78.07,9.98,27.79,12.95,98.67,1.47,4.97,0.17,2.78,1,1,2,26,287754.6252,False,False,False,True,0
1999.62,1.360429527,4,793.89,7.78,9.89,106.8,7.76,99.1,2.23,6.9,6.69,7.36,0,0,1,16,418452.767,False,False,True,False,1
875.41,1.236400212,4,387.68,45.34,5.72,64.21,40.46,87.91,1.66,1.62,4.25,6.89,0,0,1,8,272577.3158,False,False,False,True,0
1100.88,1.0,3,388.99,37.59,6.57,0.52,24.68,92.86,2.06,4.37,10.0,7.63,0,0,1,22,220007.155,True,False,False,False,0
2114.0,4.308808129,4,820.65,10.6,10.0,2.54,10.9,99.9,1.41,8.02,4.63,6.28,0,0,1,21,659405.6193,False,True,False,False,1
1144.51,3.017616799,3,244.81,40.05,8.33,51.88,10.34,89.78,1.99,6.5,9.75,9.06,0,1,1,9,556159.7446,True,False,False,False,1
797.1,1.660443865,2,1071.69,52.6,4.11,43.98,25.43,87.32,2.09,0.15,8.91,8.2,0,1,1,20,13998.59974,False,True,False,False,0
550.0,3.674042056,2,145.93,10.7,6.93,8.47,9.24,92.42,1.17,5.58,4.83,6.77,1,1,1,13,217657.8444,False,True,False,False,1
1746.58,2.404733393,2,857.46,26.04,5.1,21.2,10.77,87.46,1.94,8.01,10.0,7.47,0,0,1,16,414444.9818,False,False,True,False,1
550.0,2.193446985,3,13.99,4.24,7.88,14.05,35.29,93.91,1.51,3.39,6.62,7.36,1,0,1,11,60408.39275,False,False,False,False,1
754.91,1.0,2,619.55,40.16,6.9,8.51,0.16,99.82,1.39,5.98,9.98,7.46,0,0,1,26,76000.78166,False,True,False,False,0
1507.66,4.892005649,4,6.65,43.4,8.58,0.84,5.73,95.07,1.53,7.09,5.78,3.4,1,1,2,42,679566.0488,True,False,False,False,1
1992.7,3.575764462,4,761.17,40.6,8.31,30.25,15.69,93.29,1.37,8.85,6.08,6.2,0,0,2,13,713021.6051,False,False,False,False,1
1661.48,3.255066273,3,646.2,19.3,8.55,57.83,6.86,91.56,1.49,2.7,6.84,4.47,0,0,1,15,503689.2666,False,False,False,True,0
550.0,2.478040311,1,270.9,23.78,6.92,13.51,4.34,89.62,1.78,4.13,9.71,7.15,1,1,1,6,14802.63837,True,False,False,False,0
550.0,2.192577412,3,673.1,32.34,6.61,36.74,40.38,96.19,2.16,2.11,3.04,3.28,0,1,1,6,147906.1628,False,True,False,False,0
2031.17,4.016232056,5,351.68,17.64,10.0,59.23,19.47,98.26,0.7,9.63,4.75,4.95,0,1,1,7,752047.8367,False,False,False,False,1
550.0,1.178959017,2,288.62,51.03,4.21,111.13,9.2,94.8,1.3,1.17,6.95,6.34,0,0,1,9,249262.4642,True,False,False,False,0
1291.36,1.619891429,4,614.33,9.42,10.0,47.06,19.36,98.41,0.86,7.81,8.63,8.39,0,0,1,11,396706.5208,False,True,False,False,1
550.0,4.998606692,4,519.1,23.41,7.15,55.3,5.52,86.12,0.53,7.09,4.58,6.21,0,0,2,24,480559.1,False,False,True,False,0
1543.04,2.653736989,3,602.32,56.85,5.71,57.33,2.73,96.23,1.9,8.17,6.3,8.33,1,0,1,7,636907.7521,False,True,False,False,1
1493.58,2.728714736,3,129.92,45.13,6.97,82.23,17.26,98.65,1.36,6.44,9.52,6.29,0,0,1,14,574095.2573,False,True,False,False,1
667.26,2.218261739,1,173.38,39.11,7.45,68.14,19.03,99.15,1.69,3.39,4.67,9.04,1,1,1,18,41238.17882,False,False,False,True,0
550.0,1.588792207,5,15.09,2.77,8.07,54.53,48.62,97.83,1.34,4.06,5.45,7.59,0,0,1,7,218811.8383,False,False,False,False,0
591.93,2.787653853,3,38.03,14.57,6.62,14.15,17.09,89.16,0.97,3.29,4.87,3.57,0,1,1,5,176716.616,False,False,False,False,0
1177.16,1.0,2,893.63,29.65,4.43,21.51,13.34,95.22,1.61,5.13,5.93,7.46,0,1,1,19,195825.3439,False,False,False,False,1
629.33,1.0,1,759.14,23.45,3.74,17.65,45.29,89.29,2.37,3.51,8.59,3.73,1,1,2,24,140266.7015,True,False,False,False,1
759.17,1.814926688,3,303.47,23.92,7.11,61.69,15.39,89.51,1.78,1.09,1.18,1.06,1,0,1,6,138752.428,False,False,True,False,0
835.62,3.208137095,4,949.84,41.66,10.0,17.84,18.85,88.3,0.56,5.42,9.62,9.68,1,1,1,1,390226.8284,False,True,False,False,0
579.17,1.846266772,3,414.2,35.56,8.35,33.84,39.41,99.9,2.59,7.6,10.0,7.35,0,0,1,7,234594.7157,False,True,False,False,1
550.0,1.945633121,4,241.56,24.63,5.47,75.28,16.22,95.57,1.73,4.58,2.93,4.98,0,1,2,11,249133.379,False,True,False,False,1
1089.88,2.218111901,3,609.84,29.62,7.1,53.27,0.91,97.11,1.81,5.34,5.99,7.09,0,0,2,26,358373.0488,False,False,False,True,1
1830.94,1.766037013,1,446.63,2.24,8.61,0.5,9.03,97.0,1.78,5.9,10.0,7.71,0,0,1,15,215721.5195,False,False,True,False,0
1346.52,3.492967646,4,495.15,48.47,7.96,15.14,3.85,92.79,0.82,4.9,7.04,4.01,0,0,1,14,651938.1489,False,True,False,False,1
1300.3,3.978954708,4,467.71,8.64,5.12,50.9,3.89,97.01,2.2,6.66,2.2,5.94,0,1,1,10,670051.6672,True,False,False,False,1
1256.37,1.918574239,1,659.19,26.85,2.7,85.62,32.84,88.46,2.35,2.86,5.92,3.47,1,0,2,36,37348.57645,False,False,False,False,0
1179.79,1.753050677,3,701.7,33.95,8.67,66.06,1.61,99.73,1.18,7.78,7.88,9.04,0,1,1,19,437240.1396,False,False,False,False,1
1360.67,2.422366557,4,941.43,17.12,7.33,3.16,5.15,98.74,1.88,4.6,5.92,8.24,0,0,1,8,405077.5331,False,False,False,False,1
707.78,1.0,3,892.92,51.71,7.62,73.75,34.67,92.82,0.99,4.17,7.52,8.02,0,0,1,11,138558.9306,False,False,False,True,0
1620.01,1.632600374,2,940.72,35.52,6.19,44.53,6.41,95.22,1.02,3.81,6.82,7.53,0,0,1,21,260011.399,True,False,False,False,0
550.0,3.892309746,1,714.65,32.36,3.52,14.14,17.34,95.25,1.88,5.12,5.66,7.35,1,0,2,18,36617.13028,False,False,True,False,0
687.13,1.400446619,3,439.45,5.77,5.47,17.68,7.31,89.79,1.61,3.46,7.72,5.38,0,1,1,11,178633.0214,True,False,False,False,0
1172.45,1.583400403,3,618.91,36.21,6.51,54.43,10.66,96.68,1.41,5.87,7.37,8.44,0,1,2,9,231800.3059,False,True,False,False,1
1751.95,1.762293577,3,662.06,22.74,9.06,7.4,0.11,91.6,1.76,8.17,7.75,8.43,0,0,1,13,352072.0665,False,False,False,True,0
1403.77,2.245573102,3,129.39,24.71,6.37,3.47,4.21,87.01,0.75,2.27,3.57,3.81,0,1,1,11,281741.1885,True,False,False,False,1
924.7,1.0,4,918.36,34.02,8.07,82.47,1.9,88.95,1.6,3.47,5.94,7.09,1,0,1,17,187464.9641,False,False,True,False,0
1366.41,1.765564672,4,1067.16,0.58,8.85,26.46,22.74,97.09,1.33,5.8,7.08,7.68,0,0,2,28,371832.5018,False,True,False,False,0
1794.21,4.268789309,4,849.84,25.36,9.79,36.14,5.69,95.15,0.68,6.59,5.88,3.37,1,0,1,11,638723.1436,False,False,False,False,1
550.0,2.611916545,1,290.28,17.7,5.14,5.79,16.49,89.02,1.02,3.71,10.0,6.44,0,0,1,9,81668.28711,False,False,True,False,1
822.24,1.316987291,4,967.04,51.71,4.19,66.18,17.17,96.51,1.6,6.25,2.09,3.43,0,0,1,21,266763.5432,True,False,False,False,1
2270.33,1.0,3,866.26,18.49,9.57,7.83,6.06,91.06,1.74,7.67,4.81,6.36,1,0,1,13,514599.3336,False,False,True,False,1
1358.21,1.0,1,521.29,51.7,2.8,34.04,14.06,99.61,1.83,5.91,3.92,6.2,1,0,1,6,77043.56593,False,False,True,False,0
1058.03,1.890419673,3,372.22,37.01,8.66,13.74,28.76,97.81,1.16,6.41,2.6,5.94,0,0,1,12,488752.8841,True,False,False,False,1
1420.25,2.677456715,2,513.57,21.61,6.94,60.63,1.13,93.24,0.04,4.52,3.75,3.95,1,1,1,20,595325.8107,True,False,False,False,0
1251.83,1.595622428,2,279.62,36.03,6.96,2.59,27.09,99.9,1.76,7.11,4.26,2.7,1,1,1,19,191738.722,False,False,False,False,0
550.0,1.0,2,713.41,41.03,8.82,12.94,11.16,95.58,1.71,2.33,10.0,5.53,0,0,1,17,43526.97574,False,False,False,True,0
1138.0,2.473662377,4,300.71,10.83,10.0,12.93,13.93,99.43,1.73,6.62,7.53,7.01,0,0,1,22,495549.3666,False,False,False,False,1
744.45,1.0,2,632.75,46.56,2.29,39.75,16.84,91.36,1.66,2.85,0.03,1.77,0,0,2,14,110397.4394,False,False,False,True,0
615.55,1.457482659,4,286.22,41.23,6.94,43.96,11.08,96.66,2.08,4.35,8.13,3.24,0,0,1,16,235603.6163,True,False,False,False,0
550.0,1.398324533,4,710.84,35.57,4.41,106.19,28.38,83.58,1.91,1.98,2.53,1.49,0,0,1,17,254395.5888,False,False,True,False,1
759.11,1.901657092,2,505.49,20.29,7.52,93.98,4.35,96.97,0.39,7.9,7.05,2.09,0,0,1,11,153718.9732,False,True,False,False,0
550.0,1.0,4,315.49,15.63,9.9,50.46,20.44,92.32,1.72,6.54,4.72,5.81,0,0,1,12,228842.5861,False,False,False,False,0
1477.56,4.341648566,4,1071.19,25.58,7.5,44.02,23.52,99.9,1.25,5.61,3.8,4.48,1,0,1,12,479802.0439,False,False,True,False,1
1147.62,1.0,4,657.62,3.02,8.86,60.9,16.88,97.23,1.55,5.85,6.35,7.73,0,0,1,11,256673.1538,False,False,False,True,1
550.0,2.768572443,1,641.79,62.0,4.28,72.1,7.59,88.96,1.71,4.08,2.37,4.78,0,1,1,2,19025.91229,False,True,False,False,0
1210.49,1.0,1,248.46,19.59,5.2,60.74,11.11,99.42,0.64,2.5,4.56,4.01,0,0,1,18,73838.11143,False,False,True,False,1
886.35,3.228576825,2,383.8,17.62,8.02,26.97,15.34,97.51,2.22,6.19,10.0,10.0,0,0,1,19,291091.8731,False,False,True,False,1
1614.62,3.411054319,3,450.9,44.33,6.48,51.83,18.55,92.28,1.56,5.21,0.72,3.23,0,0,1,5,601605.9602,False,False,False,True,1
800.65,1.220462418,2,924.14,28.2,5.8,75.68,26.9,90.85,2.16,3.23,7.01,5.76,0,0,1,12,221897.7729,True,False,False,False,0
1050.87,1.45670798,4,293.12,29.56,7.12,68.9,22.03,97.52,0.87,3.92,5.81,5.37,0,1,1,15,346642.5411,True,False,False,False,1
1371.48,4.325577171,4,141.89,40.93,8.73,6.91,11.87,90.21,1.48,6.3,6.2,6.98,0,1,1,20,637684.9445,False,False,False,True,1
1393.08,2.576605651,4,608.97,2.17,7.51,100.78,24.21,98.89,2.24,7.25,2.66,10.0,0,0,1,13,385477.3095,False,False,False,False,1
1682.22,2.318905764,4,645.04,50.54,7.87,61.59,31.47,93.81,1.25,5.98,1.57,0.68,0,0,2,14,465748.3576,True,False,False,False,1
1037.16,2.351761951,3,418.67,76.57,4.66,67.21,14.09,92.05,1.61,2.47,2.55,1.77,0,0,1,17,242113.6459,False,False,True,False,1
847.12,1.779418392,2,430.48,14.9,7.37,124.71,18.6,88.31,2.33,6.37,3.16,3.12,0,0,1,9,95786.87268,False,False,True,False,1
807.17,1.261360314,2,302.42,51.91,2.45,27.11,30.62,93.56,1.83,1.8,5.02,7.53,0,1,1,15,7349.166703,False,False,False,True,1
627.24,1.0,5,76.12,12.23,6.75,39.91,16.99,95.85,1.56,5.32,7.31,4.01,1,1,1,21,255145.1085,False,False,False,False,1
1486.54,3.402016145,5,590.92,26.56,6.66,31.47,3.2,93.34,1.84,8.1,5.66,10.0,1,0,1,27,668283.1176,False,True,False,False,1
2061.01,1.513392528,3,609.15,6.65,7.61,45.32,18.95,89.56,1.68,5.96,8.21,4.59,0,0,1,14,334948.7634,False,True,False,False,0
1122.2,1.0,2,207.03,8.49,5.17,28.57,13.84,85.73,0.82,4.11,5.88,7.14,0,0,2,28,102190.9602,False,False,True,False,0
779.1,1.210573587,2,627.22,31.39,2.59,107.99,41.19,99.9,1.28,3.07,2.98,4.21,1,0,1,24,83682.36213,False,False,True,False,0
550.0,2.699891678,3,739.1,53.78,1.98,75.09,8.38,98.77,1.91,1.11,1.89,4.84,0,0,1,21,50490.9021,False,False,True,False,0
1734.13,1.258619347,3,483.13,38.08,8.69,48.66,16.4,95.05,1.88,2.03,9.7,5.24,0,0,1,21,350667.9967,False,True,False,False,1
807.07,3.228678666,2,776.91,63.34,4.76,37.86,27.42,90.44,1.42,4.07,9.1,6.09,0,1,1,5,186429.1329,False,False,True,False,0
1097.56,2.074792892,4,272.05,28.62,6.47,116.87,13.14,99.9,2.16,7.01,8.28,6.11,0,0,2,22,368928.2892,False,False,False,False,1
672.57,1.378387382,4,128.28,22.59,9.14,76.08,32.85,89.02,1.55,1.86,4.78,5.07,0,1,1,20,64800.0776,False,True,False,False,0
550.0,2.206816636,3,561.33,38.25,4.58,21.65,25.98,92.83,1.08,2.28,0.58,1.77,0,0,2,31,116316.5412,False,False,True,False,0
1269.2,2.816446995,5,109.88,30.19,5.95,2.35,8.85,96.06,0.4,7.13,10.0,7.0,0,1,1,10,567338.7703,False,False,False,False,1
914.2,1.975561616,3,306.21,51.44,6.79,69.26,38.6,99.9,1.61,4.93,1.54,6.47,1,0,1,14,70508.59274,False,False,False,True,0
550.0,1.0,3,465.91,20.34,7.18,11.63,31.04,99.9,1.16,3.03,3.19,3.67,1,0,1,20,29507.59377,True,False,False,False,0
796.19,3.477119693,4,1088.34,53.34,4.84,37.92,11.24,91.83,1.54,6.27,6.61,4.46,0,0,1,23,511531.9376,False,False,False,False,1
